,YEAR_op,TIMESTAMP,TECHNOLOGIES,AREA,power_Dvar
1144,2040,4001,Offshore wind - floating,Marseille,0.0
1145,2040,4001,Offshore wind - floating,Alpin,0.0
1146,2040,4001,SMR + CCS2,Marseille,0.0
1147,2040,4001,SMR + CCS2,Alpin,0.0
1148,2040,4001,Ground PV,Marseille,0.0
1149,2040,4001,Ground PV,Alpin,0.0
1150,2040,4001,SMR + CCS1,Marseille,0.0
1151,2040,4001,SMR + CCS1,Alpin,0.0
1152,2040,8101,Existing SMR,Marseille,391.6647780344923
1153,2040,8101,Existing SMR,Alpin,0.0
1154,2040,8101,Onshore wind,Marseille,1.30514685
1155,2040,8101,Onshore wind,Alpin,0.0
1156,2040,8101,SMR,Marseille,0.0
1157,2040,8101,SMR,Alpin,0.0
1158,2040,8101,ElectrolysisM,Marseille,0.8483454525000002
1159,2040,8101,ElectrolysisM,Alpin,0.0
1160,2040,8101,Offshore wind - floating,Marseille,0.0
1161,2040,8101,Offshore wind - floating,Alpin,0.0
1162,2040,8101,SMR + CCS2,Marseille,0.0
1163,2040,8101,SMR + CCS2,Alpin,0.0
1164,2040,8101,Ground PV,Marseille,0.0
1165,2040,8101,Ground PV,Alpin,0.0
1166,2040,8101,SMR + CCS1,Marseille,280.0
1167,2040,8101,SMR + CCS1,Alpin,0.0
1168,2040,3501,Existing SMR,Marseille,332.6471614446074
1169,2040,3501,Existing SMR,Alpin,0.0
1170,2040,3501,Onshore wind,Marseille,88.049445
1171,2040,3501,Onshore wind,Alpin,0.0
1172,2040,3501,SMR,Marseille,0.0
1173,2040,3501,SMR,Alpin,0.0
1174,2040,3501,ElectrolysisM,Marseille,57.23213925000001
1175,2040,3501,ElectrolysisM,Alpin,0.0
1176,2040,3501,Offshore wind - floating,Marseille,0.0
1177,2040,3501,Offshore wind - floating,Alpin,0.0
1178,2040,3501,SMR + CCS2,Marseille,0.0
1179,2040,3501,SMR + CCS2,Alpin,0.0
1180,2040,3501,Ground PV,Marseille,0.0
1181,2040,3501,Ground PV,Alpin,0.0
1182,2040,3501,SMR + CCS1,Marseille,280.0
1183,2040,3501,SMR + CCS1,Alpin,0.0
1184,2040,7601,Existing SMR,Marseille,357.0059732369923
1185,2040,7601,Existing SMR,Alpin,0.0
1186,2040,7601,Onshore wind,Marseille,54.626385
1187,2040,7601,Onshore wind,Alpin,0.0
1188,2040,7601,SMR,Marseille,0.0
1189,2040,7601,SMR,Alpin,0.0
1190,2040,7601,ElectrolysisM,Marseille,35.50715025
1191,2040,7601,ElectrolysisM,Alpin,0.0
1192,2040,7601,Offshore wind - floating,Marseille,0.0
1193,2040,7601,Offshore wind - floating,Alpin,0.0
1194,2040,7601,SMR + CCS2,Marseille,0.0
1195,2040,7601,SMR + CCS2,Alpin,0.0
1196,2040,7601,Ground PV,Marseille,0.0
1197,2040,7601,Ground PV,Alpin,0.0
1198,2040,7601,SMR + CCS1,Marseille,280.0
1199,2040,7601,SMR + CCS1,Alpin,0.0
1200,2040,3001,Existing SMR,Marseille,361.9378059869923
1201,2040,3001,Existing SMR,Alpin,0.0
1202,2040,3001,Onshore wind,Marseille,47.03895
1203,2040,3001,Onshore wind,Alpin,0.0
1204,2040,3001,SMR,Marseille,0.0
1205,2040,3001,SMR,Alpin,0.0
1206,2040,3001,ElectrolysisM,Marseille,30.575317500000004
1207,2040,3001,ElectrolysisM,Alpin,0.0
1208,2040,3001,Offshore wind - floating,Marseille,0.0
1209,2040,3001,Offshore wind - floating,Alpin,0.0
1210,2040,3001,SMR + CCS2,Marseille,0.0
1211,2040,3001,SMR + CCS2,Alpin,0.0
1212,2040,3001,Ground PV,Marseille,0.0
1213,2040,3001,Ground PV,Alpin,0.0
1214,2040,3001,SMR + CCS1,Marseille,280.0
1215,2040,3001,SMR + CCS1,Alpin,0.0
1216,2040,7101,Existing SMR,Marseille,378.55348619460744
1217,2040,7101,Existing SMR,Alpin,0.0
1218,2040,7101,Onshore wind,Marseille,17.424329999999998
1219,2040,7101,Onshore wind,Alpin,0.0
1220,2040,7101,SMR,Marseille,0.0
1221,2040,7101,SMR,Alpin,0.0
1222,2040,7101,ElectrolysisM,Marseille,11.3258145
1223,2040,7101,ElectrolysisM,Alpin,0.0
1224,2040,7101,Offshore wind - floating,Marseille,0.0
1225,2040,7101,Offshore wind - floating,Alpin,0.0
1226,2040,7101,SMR + CCS2,Marseille,0.0
1227,2040,7101,SMR + CCS2,Alpin,0.0
1228,2040,7101,Ground PV,Marseille,0.0
1229,2040,7101,Ground PV,Alpin,0.0
1230,2040,7101,SMR + CCS1,Marseille,280.0
1231,2040,7101,SMR + CCS1,Alpin,0.0
1232,2040,2501,Existing SMR,Marseille,388.7919482369923
1233,2040,2501,Existing SMR,Alpin,0.0
1234,2040,2501,Onshore wind,Marseille,5.7248850000000004
1235,2040,2501,Onshore wind,Alpin,0.0
1236,2040,2501,SMR,Marseille,0.0
1237,2040,2501,SMR,Alpin,0.0
1238,2040,2501,ElectrolysisM,Marseille,3.721175250000001
1239,2040,2501,ElectrolysisM,Alpin,0.0
1240,2040,2501,Offshore wind - floating,Marseille,0.0
1241,2040,2501,Offshore wind - floating,Alpin,0.0
1242,2040,2501,SMR + CCS2,Marseille,0.0
1243,2040,2501,SMR + CCS2,Alpin,0.0
1244,2040,2501,Ground PV,Marseille,0.0
1245,2040,2501,Ground PV,Alpin,0.0
1246,2040,2501,SMR + CCS1,Marseille,280.0
1247,2040,2501,SMR + CCS1,Alpin,0.0
1248,2040,6601,Existing SMR,Marseille,0.0
1249,2040,6601,Existing SMR,Alpin,0.0
1250,2040,6601,Onshore wind,Marseille,128.36376
1251,2040,6601,Onshore wind,Alpin,0.0
1252,2040,6601,SMR,Marseille,0.0
1253,2040,6601,SMR,Alpin,0.0
1254,2040,6601,ElectrolysisM,Marseille,675.1469462793772
1255,2040,6601,ElectrolysisM,Alpin,0.0
1256,2040,6601,Offshore wind - floating,Marseille,0.0
1257,2040,6601,Offshore wind - floating,Alpin,0.0
1258,2040,6601,SMR + CCS2,Marseille,0.0
1259,2040,6601,SMR + CCS2,Alpin,0.0
1260,2040,6601,Ground PV,Marseille,0.0
1261,2040,6601,Ground PV,Alpin,0.0
1262,2040,6601,SMR + CCS1,Marseille,0.0
1263,2040,6601,SMR + CCS1,Alpin,0.0
1264,2040,2001,Existing SMR,Marseille,311.73926362427005
1265,2040,2001,Existing SMR,Alpin,0.0
1266,2040,2001,Onshore wind,Marseille,128.36376
1267,2040,2001,Onshore wind,Alpin,0.0
1268,2040,2001,SMR,Marseille,0.0
1269,2040,2001,SMR,Alpin,0.0
1270,2040,2001,ElectrolysisM,Marseille,83.40768265510717
1271,2040,2001,ElectrolysisM,Alpin,0.0
1272,2040,2001,Offshore wind - floating,Marseille,0.0
1273,2040,2001,Offshore wind - floating,Alpin,0.0
1274,2040,2001,SMR + CCS2,Marseille,0.0
1275,2040,2001,SMR + CCS2,Alpin,0.0
1276,2040,2001,Ground PV,Marseille,0.0
1277,2040,2001,Ground PV,Alpin,0.0
1278,2040,2001,SMR + CCS1,Marseille,280.0
1279,2040,2001,SMR + CCS1,Alpin,0.0
1280,2040,6101,Existing SMR,Marseille,309.07667948699225
1281,2040,6101,Existing SMR,Alpin,0.0
1282,2040,6101,Onshore wind,Marseille,128.36376
1283,2040,6101,Onshore wind,Alpin,0.0
1284,2040,6101,SMR,Marseille,0.0
1285,2040,6101,SMR,Alpin,0.0
1286,2040,6101,ElectrolysisM,Marseille,83.43644400000002
1287,2040,6101,ElectrolysisM,Alpin,0.0
1288,2040,6101,Offshore wind - floating,Marseille,0.0
1289,2040,6101,Offshore wind - floating,Alpin,0.0
1290,2040,6101,SMR + CCS2,Marseille,0.0
1291,2040,6101,SMR + CCS2,Alpin,0.0
1292,2040,6101,Ground PV,Marseille,0.0
1293,2040,6101,Ground PV,Alpin,0.0
1294,2040,6101,SMR + CCS1,Marseille,280.0
1295,2040,6101,SMR + CCS1,Alpin,0.0
1296,2040,1501,Existing SMR,Marseille,0.0
1297,2040,1501,Existing SMR,Alpin,0.0
1298,2040,1501,Onshore wind,Marseille,128.36376
1299,2040,1501,Onshore wind,Alpin,0.0
1300,2040,1501,SMR,Marseille,0.0
1301,2040,1501,SMR,Alpin,0.0
1302,2040,1501,ElectrolysisM,Marseille,675.1469462793772
1303,2040,1501,ElectrolysisM,Alpin,0.0
1304,2040,1501,Offshore wind - floating,Marseille,0.0
1305,2040,1501,Offshore wind - floating,Alpin,0.0
1306,2040,1501,SMR + CCS2,Marseille,0.0
1307,2040,1501,SMR + CCS2,Alpin,0.0
1308,2040,1501,Ground PV,Marseille,0.0
1309,2040,1501,Ground PV,Alpin,0.0
1310,2040,1501,SMR + CCS1,Marseille,0.0
1311,2040,1501,SMR + CCS1,Alpin,0.0
1312,2040,5601,Existing SMR,Marseille,389.24304162960743
1313,2040,5601,Existing SMR,Alpin,0.0
1314,2040,5601,Onshore wind,Marseille,0.9788601000000001
1315,2040,5601,Onshore wind,Alpin,0.0
1316,2040,5601,SMR,Marseille,0.0
1317,2040,5601,SMR,Alpin,0.0
1318,2040,5601,ElectrolysisM,Marseille,0.6362590650000001
1319,2040,5601,ElectrolysisM,Alpin,0.0
1320,2040,5601,Offshore wind - floating,Marseille,0.0
1321,2040,5601,Offshore wind - floating,Alpin,0.0
1322,2040,5601,SMR + CCS2,Marseille,0.0
1323,2040,5601,SMR + CCS2,Alpin,0.0
1324,2040,5601,Ground PV,Marseille,0.0
1325,2040,5601,Ground PV,Alpin,0.0
1326,2040,5601,SMR + CCS1,Marseille,280.0
1327,2040,5601,SMR + CCS1,Alpin,0.0
1328,2040,1001,Existing SMR,Marseille,364.66403594460746
1329,2040,1001,Existing SMR,Alpin,0.0
1330,2040,1001,Onshore wind,Marseille,38.792715
1331,2040,1001,Onshore wind,Alpin,0.0
1332,2040,1001,SMR,Marseille,0.0
1333,2040,1001,SMR,Alpin,0.0
1334,2040,1001,ElectrolysisM,Marseille,25.215264750000003
1335,2040,1001,ElectrolysisM,Alpin,0.0
1336,2040,1001,Offshore wind - floating,Marseille,0.0
1337,2040,1001,Offshore wind - floating,Alpin,0.0
1338,2040,1001,SMR + CCS2,Marseille,0.0
1339,2040,1001,SMR + CCS2,Alpin,0.0
1340,2040,1001,Ground PV,Marseille,0.0
1341,2040,1001,Ground PV,Alpin,0.0
1342,2040,1001,SMR + CCS1,Marseille,280.0
1343,2040,1001,SMR + CCS1,Alpin,0.0
1344,2040,5101,Existing SMR,Marseille,0.0
1345,2040,5101,Existing SMR,Alpin,0.0
1346,2040,5101,Onshore wind,Marseille,32.48649
1347,2040,5101,Onshore wind,Alpin,0.0
1348,2040,5101,SMR,Marseille,0.0
1349,2040,5101,SMR,Alpin,0.0
1350,2040,5101,ElectrolysisM,Marseille,675.1469462793772
1351,2040,5101,ElectrolysisM,Alpin,0.0
1352,2040,5101,Offshore wind - floating,Marseille,0.0
1353,2040,5101,Offshore wind - floating,Alpin,0.0
1354,2040,5101,SMR + CCS2,Marseille,0.0
1355,2040,5101,SMR + CCS2,Alpin,0.0
1356,2040,5101,Ground PV,Marseille,0.0
1357,2040,5101,Ground PV,Alpin,0.0
1358,2040,5101,SMR + CCS1,Marseille,0.0
1359,2040,5101,SMR + CCS1,Alpin,0.0
1360,2040,501,Existing SMR,Marseille,309.07667948699225
1361,2040,501,Existing SMR,Alpin,0.0
1362,2040,501,Onshore wind,Marseille,128.36376
1363,2040,501,Onshore wind,Alpin,0.0
1364,2040,501,SMR,Marseille,0.0
1365,2040,501,SMR,Alpin,0.0
1366,2040,501,ElectrolysisM,Marseille,83.43644400000002
1367,2040,501,ElectrolysisM,Alpin,0.0
1368,2040,501,Offshore wind - floating,Marseille,0.0
1369,2040,501,Offshore wind - floating,Alpin,0.0
1370,2040,501,SMR + CCS2,Marseille,0.0
1371,2040,501,SMR + CCS2,Alpin,0.0
1372,2040,501,Ground PV,Marseille,0.0
1373,2040,501,Ground PV,Alpin,0.0
1374,2040,501,SMR + CCS1,Marseille,280.0
1375,2040,501,SMR + CCS1,Alpin,0.0
1376,2040,4601,Existing SMR,Marseille,0.0
1377,2040,4601,Existing SMR,Alpin,0.0
1378,2040,4601,Onshore wind,Marseille,29.243609999999997
1379,2040,4601,Onshore wind,Alpin,0.0
1380,2040,4601,SMR,Marseille,0.0
1381,2040,4601,SMR,Alpin,0.0
1382,2040,4601,ElectrolysisM,Marseille,672.5131234869923
1383,2040,4601,ElectrolysisM,Alpin,0.0
1384,2040,4601,Offshore wind - floating,Marseille,0.0
1385,2040,4601,Offshore wind - floating,Alpin,0.0
1386,2040,4601,SMR + CCS2,Marseille,0.0
1387,2040,4601,SMR + CCS2,Alpin,0.0
1388,2040,4601,Ground PV,Marseille,0.0
1389,2040,4601,Ground PV,Alpin,0.0
1390,2040,4601,SMR + CCS1,Marseille,0.0
1391,2040,4601,SMR + CCS1,Alpin,0.0
1392,2040,8701,Existing SMR,Marseille,0.0
1393,2040,8701,Existing SMR,Alpin,0.0
1394,2040,8701,Onshore wind,Marseille,128.36376
1395,2040,8701,Onshore wind,Alpin,0.0
1396,2040,8701,SMR,Marseille,0.0
1397,2040,8701,SMR,Alpin,0.0
1398,2040,8701,ElectrolysisM,Marseille,675.1469462793772
1399,2040,8701,ElectrolysisM,Alpin,0.0
1400,2040,8701,Offshore wind - floating,Marseille,0.0
1401,2040,8701,Offshore wind - floating,Alpin,0.0
1402,2040,8701,SMR + CCS2,Marseille,0.0
1403,2040,8701,SMR + CCS2,Alpin,0.0
1404,2040,8701,Ground PV,Marseille,0.0
1405,2040,8701,Ground PV,Alpin,0.0
1406,2040,8701,SMR + CCS1,Marseille,0.0
1407,2040,8701,SMR + CCS1,Alpin,0.0
1408,2050,1,Existing SMR,Marseille,0.0
1409,2050,1,Existing SMR,Alpin,0.0
1410,2050,1,Onshore wind,Marseille,78.99695999999999
1411,2050,1,Onshore wind,Alpin,0.0
1412,2050,1,SMR,Marseille,0.0
1413,2050,1,SMR,Alpin,0.0
1414,2050,1,ElectrolysisM,Marseille,756.0
1415,2050,1,ElectrolysisM,Alpin,0.0
1416,2050,1,Offshore wind - floating,Marseille,0.0
1417,2050,1,Offshore wind - floating,Alpin,0.0
1418,2050,1,SMR + CCS2,Marseille,0.0
1419,2050,1,SMR + CCS2,Alpin,0.0
1420,2050,1,Ground PV,Marseille,0.0
1421,2050,1,Ground PV,Alpin,0.0
1422,2050,1,SMR + CCS1,Marseille,0.0
1423,2050,1,SMR + CCS1,Alpin,0.0
1424,2050,4101,Existing SMR,Marseille,0.0
1425,2050,4101,Existing SMR,Alpin,0.0
1426,2050,4101,Onshore wind,Marseille,17.87772
1427,2050,4101,Onshore wind,Alpin,0.0
1428,2050,4101,SMR,Marseille,0.0
1429,2050,4101,SMR,Alpin,0.0
1430,2050,4101,ElectrolysisM,Marseille,11.620518
1431,2050,4101,ElectrolysisM,Alpin,0.0
1432,2050,4101,Offshore wind - floating,Marseille,0.0
1433,2050,4101,Offshore wind - floating,Alpin,0.0
1434,2050,4101,SMR + CCS2,Marseille,480.0
1435,2050,4101,SMR + CCS2,Alpin,0.0
1436,2050,4101,Ground PV,Marseille,0.0
1437,2050,4101,Ground PV,Alpin,0.0
1438,2050,4101,SMR + CCS1,Marseille,263.37948200000005
1439,2050,4101,SMR + CCS1,Alpin,0.0
1440,2050,8201,Existing SMR,Marseille,0.0
1441,2050,8201,Existing SMR,Alpin,0.0
1442,2050,8201,Onshore wind,Marseille,1.27251825
1443,2050,8201,Onshore wind,Alpin,0.0
1444,2050,8201,SMR,Marseille,0.0
1445,2050,8201,SMR,Alpin,0.0
1446,2050,8201,ElectrolysisM,Marseille,0.8271368625000001
1447,2050,8201,ElectrolysisM,Alpin,0.0
1448,2050,8201,Offshore wind - floating,Marseille,0.0
1449,2050,8201,Offshore wind - floating,Alpin,0.0
1450,2050,8201,SMR + CCS2,Marseille,480.0
1451,2050,8201,SMR + CCS2,Alpin,0.0
1452,2050,8201,Ground PV,Marseille,0.0
1453,2050,8201,Ground PV,Alpin,0.0
1454,2050,8201,SMR + CCS1,Marseille,274.17286313750003
1455,2050,8201,SMR + CCS1,Alpin,0.0
1456,2050,3601,Existing SMR,Marseille,0.0
1457,2050,3601,Existing SMR,Alpin,0.0
1458,2050,3601,Onshore wind,Marseille,128.36376
1459,2050,3601,Onshore wind,Alpin,0.0
1460,2050,3601,SMR,Marseille,0.0
1461,2050,3601,SMR,Alpin,0.0
1462,2050,3601,ElectrolysisM,Marseille,83.43644400000002
1463,2050,3601,ElectrolysisM,Alpin,0.0
1464,2050,3601,Offshore wind - floating,Marseille,0.0
1465,2050,3601,Offshore wind - floating,Alpin,0.0
1466,2050,3601,SMR + CCS2,Marseille,480.0
1467,2050,3601,SMR + CCS2,Alpin,0.0
1468,2050,3601,Ground PV,Marseille,0.0
1469,2050,3601,Ground PV,Alpin,0.0
1470,2050,3601,SMR + CCS1,Marseille,191.56355599999995
1471,2050,3601,SMR + CCS1,Alpin,0.0
1472,2050,7701,Existing SMR,Marseille,0.0
1473,2050,7701,Existing SMR,Alpin,0.0
1474,2050,7701,Onshore wind,Marseille,128.36376
1475,2050,7701,Onshore wind,Alpin,0.0
1476,2050,7701,SMR,Marseille,0.0
1477,2050,7701,SMR,Alpin,0.0
1478,2050,7701,ElectrolysisM,Marseille,83.43644400000002
1479,2050,7701,ElectrolysisM,Alpin,0.0
1480,2050,7701,Offshore wind - floating,Marseille,0.0
1481,2050,7701,Offshore wind - floating,Alpin,0.0
1482,2050,7701,SMR + CCS2,Marseille,480.0
1483,2050,7701,SMR + CCS2,Alpin,0.0
1484,2050,7701,Ground PV,Marseille,0.0
1485,2050,7701,Ground PV,Alpin,0.0
1486,2050,7701,SMR + CCS1,Marseille,191.56355599999995
1487,2050,7701,SMR + CCS1,Alpin,0.0
1488,2050,3101,Existing SMR,Marseille,0.0
1489,2050,3101,Existing SMR,Alpin,0.0
1490,2050,3101,Onshore wind,Marseille,13.3677975
1491,2050,3101,Onshore wind,Alpin,0.0
1492,2050,3101,SMR,Marseille,0.0
1493,2050,3101,SMR,Alpin,0.0
1494,2050,3101,ElectrolysisM,Marseille,756.0
1495,2050,3101,ElectrolysisM,Alpin,0.0
1496,2050,3101,Offshore wind - floating,Marseille,0.0
1497,2050,3101,Offshore wind - floating,Alpin,0.0
1498,2050,3101,SMR + CCS2,Marseille,0.0
1499,2050,3101,SMR + CCS2,Alpin,0.0
1500,2050,3101,Ground PV,Marseille,0.0
1501,2050,3101,Ground PV,Alpin,0.0
1502,2050,3101,SMR + CCS1,Marseille,0.0
1503,2050,3101,SMR + CCS1,Alpin,0.0
1504,2050,7201,Existing SMR,Marseille,0.0
1505,2050,7201,Existing SMR,Alpin,0.0
1506,2050,7201,Onshore wind,Marseille,1.3704041999999999
1507,2050,7201,Onshore wind,Alpin,0.0
1508,2050,7201,SMR,Marseille,0.0
1509,2050,7201,SMR,Alpin,0.0
1510,2050,7201,ElectrolysisM,Marseille,756.0
1511,2050,7201,ElectrolysisM,Alpin,0.0
1512,2050,7201,Offshore wind - floating,Marseille,0.0
1513,2050,7201,Offshore wind - floating,Alpin,0.0
1514,2050,7201,SMR + CCS2,Marseille,0.0
1515,2050,7201,SMR + CCS2,Alpin,0.0
1516,2050,7201,Ground PV,Marseille,0.0
1517,2050,7201,Ground PV,Alpin,0.0
1518,2050,7201,SMR + CCS1,Marseille,0.0
1519,2050,7201,SMR + CCS1,Alpin,0.0
1520,2050,2601,Existing SMR,Marseille,0.0
1521,2050,2601,Existing SMR,Alpin,0.0
1522,2050,2601,Onshore wind,Marseille,96.002835
1523,2050,2601,Onshore wind,Alpin,0.0
1524,2050,2601,SMR,Marseille,0.0
1525,2050,2601,SMR,Alpin,0.0
1526,2050,2601,ElectrolysisM,Marseille,62.42125897703476
1527,2050,2601,ElectrolysisM,Alpin,0.0
1528,2050,2601,Offshore wind - floating,Marseille,0.0
1529,2050,2601,Offshore wind - floating,Alpin,0.0
1530,2050,2601,SMR + CCS2,Marseille,480.0
1531,2050,2601,SMR + CCS2,Alpin,0.0
1532,2050,2601,Ground PV,Marseille,0.029871118515
1533,2050,2601,Ground PV,Alpin,0.0
1534,2050,2601,SMR + CCS1,Marseille,211.5787410229652
1535,2050,2601,SMR + CCS1,Alpin,0.0
1536,2050,6701,Existing SMR,Marseille,0.0
1537,2050,6701,Existing SMR,Alpin,0.0
1538,2050,6701,Onshore wind,Marseille,2.3818935
1539,2050,6701,Onshore wind,Alpin,0.0
1540,2050,6701,SMR,Marseille,0.0
1541,2050,6701,SMR,Alpin,0.0
1542,2050,6701,ElectrolysisM,Marseille,1.5482307750000002
1543,2050,6701,ElectrolysisM,Alpin,0.0
1544,2050,6701,Offshore wind - floating,Marseille,0.0
1545,2050,6701,Offshore wind - floating,Alpin,0.0
1546,2050,6701,SMR + CCS2,Marseille,480.0
1547,2050,6701,SMR + CCS2,Alpin,0.0
1548,2050,6701,Ground PV,Marseille,0.0
1549,2050,6701,Ground PV,Alpin,0.0
1550,2050,6701,SMR + CCS1,Marseille,273.451769225
1551,2050,6701,SMR + CCS1,Alpin,0.0
1552,2050,2101,Existing SMR,Marseille,0.0
1553,2050,2101,Existing SMR,Alpin,0.0
1554,2050,2101,Onshore wind,Marseille,0.7830882000000001
1555,2050,2101,Onshore wind,Alpin,0.0
1556,2050,2101,SMR,Marseille,0.0
1557,2050,2101,SMR,Alpin,0.0
1558,2050,2101,ElectrolysisM,Marseille,0.5380140419160001
1559,2050,2101,ElectrolysisM,Alpin,0.0
1560,2050,2101,Offshore wind - floating,Marseille,0.0
1561,2050,2101,Offshore wind - floating,Alpin,0.0
1562,2050,2101,SMR + CCS2,Marseille,480.0
1563,2050,2101,SMR + CCS2,Alpin,0.0
1564,2050,2101,Ground PV,Marseille,0.04462571064
1565,2050,2101,Ground PV,Alpin,0.0
1566,2050,2101,SMR + CCS1,Marseille,274.46198595808403
1567,2050,2101,SMR + CCS1,Alpin,0.0
1568,2050,6201,Existing SMR,Marseille,0.0
1569,2050,6201,Existing SMR,Alpin,0.0
1570,2050,6201,Onshore wind,Marseille,78.27159
1571,2050,6201,Onshore wind,Alpin,0.0
1572,2050,6201,SMR,Marseille,0.0
1573,2050,6201,SMR,Alpin,0.0
1574,2050,6201,ElectrolysisM,Marseille,50.896441406518505
1575,2050,6201,ElectrolysisM,Alpin,0.0
1576,2050,6201,Offshore wind - floating,Marseille,0.0
1577,2050,6201,Offshore wind - floating,Alpin,0.0
1578,2050,6201,SMR + CCS2,Marseille,480.0
1579,2050,6201,SMR + CCS2,Alpin,0.0
1580,2050,6201,Ground PV,Marseille,0.030627548490000003
1581,2050,6201,Ground PV,Alpin,0.0
1582,2050,6201,SMR + CCS1,Marseille,224.10355859348147
1583,2050,6201,SMR + CCS1,Alpin,0.0
1584,2050,1601,Existing SMR,Marseille,0.0
1585,2050,1601,Existing SMR,Alpin,0.0
1586,2050,1601,Onshore wind,Marseille,78.27159
1587,2050,1601,Onshore wind,Alpin,0.0
1588,2050,1601,SMR,Marseille,0.0
1589,2050,1601,SMR,Alpin,0.0
1590,2050,1601,ElectrolysisM,Marseille,50.903748151941755
1591,2050,1601,ElectrolysisM,Alpin,0.0
1592,2050,1601,Offshore wind - floating,Marseille,0.0
1593,2050,1601,Offshore wind - floating,Alpin,0.0
1594,2050,1601,SMR + CCS2,Marseille,480.0
1595,2050,1601,SMR + CCS2,Alpin,0.0
1596,2050,1601,Ground PV,Marseille,0.041868695295
1597,2050,1601,Ground PV,Alpin,0.0
1598,2050,1601,SMR + CCS1,Marseille,224.09625184805827
1599,2050,1601,SMR + CCS1,Alpin,0.0
1600,2050,5701,Existing SMR,Marseille,0.0
1601,2050,5701,Existing SMR,Alpin,0.0
1602,2050,5701,Onshore wind,Marseille,52.956315
1603,2050,5701,Onshore wind,Alpin,0.0
1604,2050,5701,SMR,Marseille,0.0
1605,2050,5701,SMR,Alpin,0.0
1606,2050,5701,ElectrolysisM,Marseille,34.46859076819275
1607,2050,5701,ElectrolysisM,Alpin,0.0
1608,2050,5701,Offshore wind - floating,Marseille,0.0
1609,2050,5701,Offshore wind - floating,Alpin,0.0
1610,2050,5701,SMR + CCS2,Marseille,480.0
1611,2050,5701,SMR + CCS2,Alpin,0.0
1612,2050,5701,Ground PV,Marseille,0.07228618183499999
1613,2050,5701,Ground PV,Alpin,0.0
1614,2050,5701,SMR + CCS1,Marseille,240.53140923180732
1615,2050,5701,SMR + CCS1,Alpin,0.0
1616,2050,1101,Existing SMR,Marseille,0.0
1617,2050,1101,Existing SMR,Alpin,0.0
1618,2050,1101,Onshore wind,Marseille,128.36376
1619,2050,1101,Onshore wind,Alpin,0.0
1620,2050,1101,SMR,Marseille,0.0
1621,2050,1101,SMR,Alpin,0.0
1622,2050,1101,ElectrolysisM,Marseille,83.42552400000002
1623,2050,1101,ElectrolysisM,Alpin,0.0
1624,2050,1101,Offshore wind - floating,Marseille,0.0
1625,2050,1101,Offshore wind - floating,Alpin,0.0
1626,2050,1101,SMR + CCS2,Marseille,480.0
1627,2050,1101,SMR + CCS2,Alpin,0.0
1628,2050,1101,Ground PV,Marseille,0.0
1629,2050,1101,Ground PV,Alpin,0.0
1630,2050,1101,SMR + CCS1,Marseille,192.57447599999998
1631,2050,1101,SMR + CCS1,Alpin,0.0
1632,2050,5201,Existing SMR,Marseille,0.0
1633,2050,5201,Existing SMR,Alpin,0.0
1634,2050,5201,Onshore wind,Marseille,18.331395
1635,2050,5201,Onshore wind,Alpin,0.0
1636,2050,5201,SMR,Marseille,0.0
1637,2050,5201,SMR,Alpin,0.0
1638,2050,5201,ElectrolysisM,Marseille,755.0
1639,2050,5201,ElectrolysisM,Alpin,0.0
1640,2050,5201,Offshore wind - floating,Marseille,0.0
1641,2050,5201,Offshore wind - floating,Alpin,0.0
1642,2050,5201,SMR + CCS2,Marseille,0.0
1643,2050,5201,SMR + CCS2,Alpin,0.0
1644,2050,5201,Ground PV,Marseille,0.037802973285
1645,2050,5201,Ground PV,Alpin,0.0
1646,2050,5201,SMR + CCS1,Marseille,0.0
1647,2050,5201,SMR + CCS1,Alpin,0.0
1648,2050,601,Existing SMR,Marseille,0.0
1649,2050,601,Existing SMR,Alpin,0.0
1650,2050,601,Onshore wind,Marseille,41.322525
1651,2050,601,Onshore wind,Alpin,0.0
1652,2050,601,SMR,Marseille,0.0
1653,2050,601,SMR,Alpin,0.0
1654,2050,601,ElectrolysisM,Marseille,26.859641250000003
1655,2050,601,ElectrolysisM,Alpin,0.0
1656,2050,601,Offshore wind - floating,Marseille,0.0
1657,2050,601,Offshore wind - floating,Alpin,0.0
1658,2050,601,SMR + CCS2,Marseille,480.0
1659,2050,601,SMR + CCS2,Alpin,0.0
1660,2050,601,Ground PV,Marseille,0.0
1661,2050,601,Ground PV,Alpin,0.0
1662,2050,601,SMR + CCS1,Marseille,248.14035875000002
1663,2050,601,SMR + CCS1,Alpin,0.0
1664,2050,4701,Existing SMR,Marseille,0.0
1665,2050,4701,Existing SMR,Alpin,0.0
1666,2050,4701,Onshore wind,Marseille,51.858929999999994
1667,2050,4701,Onshore wind,Alpin,0.0
1668,2050,4701,SMR,Marseille,0.0
1669,2050,4701,SMR,Alpin,0.0
1670,2050,4701,ElectrolysisM,Marseille,33.7083045
1671,2050,4701,ElectrolysisM,Alpin,0.0
1672,2050,4701,Offshore wind - floating,Marseille,0.0
1673,2050,4701,Offshore wind - floating,Alpin,0.0
1674,2050,4701,SMR + CCS2,Marseille,480.0
1675,2050,4701,SMR + CCS2,Alpin,0.0
1676,2050,4701,Ground PV,Marseille,0.0
1677,2050,4701,Ground PV,Alpin,0.0
1678,2050,4701,SMR + CCS1,Marseille,240.29169550000003
