TIMESTAMP,Calendrier,HTB
1403,P,16.4
1404,HPH,13.8
1405,HPH,13.8
1406,HPH,13.8
1407,HPH,13.8
1408,HPH,13.8
1409,HPH,13.8
1410,HPH,13.8
1411,P,16.4
1412,P,16.4
1413,HPH,13.8
1414,HPH,13.8
1415,HPH,13.8
1416,HCH,10.1
1417,HCH,10.1
1418,HCH,10.1
1419,HCH,10.1
1420,HCH,10.1
1421,HCH,10.1
1422,HCH,10.1
1423,HCH,10.1
1424,HPH,13.8
1425,HPH,13.8
1426,HPH,13.8
1427,HPH,13.8
1428,HPH,13.8
1429,HPH,13.8
1430,HPH,13.8
1431,HPH,13.8
1432,HPH,13.8
1433,HPH,13.8
1434,HPH,13.8
1435,HPH,13.8
1436,HPH,13.8
1437,HPH,13.8
1438,HPH,13.8
1439,HPH,13.8
1440,HCH,10.1
1441,HCH,10.1
1442,HCH,10.1
1443,HCH,10.1
1444,HCH,10.1
1445,HCH,10.1
1446,HCH,10.1
1447,HCH,10.1
1448,HPH,13.8
1449,HPH,13.8
1450,HPH,13.8
1451,HPH,13.8
1452,HPH,13.8
1453,HPH,13.8
1454,HPH,13.8
1455,HPH,13.8
1456,HPH,13.8
1457,HPH,13.8
1458,HPH,13.8
1459,HPH,13.8
1460,HPH,13.8
1461,HPH,13.8
1462,HPH,13.8
1463,HPH,13.8
1464,HCH,10.1
1465,HCH,10.1
1466,HCH,10.1
1467,HCH,10.1
1468,HCH,10.1
1469,HCH,10.1
1470,HCH,10.1
1471,HCH,10.1
1472,HPH,13.8
1473,HPH,13.8
1474,HPH,13.8
1475,HPH,13.8
1476,HPH,13.8
1477,HPH,13.8
1478,HPH,13.8
1479,HPH,13.8
1480,HPH,13.8
1481,HPH,13.8
1482,HPH,13.8
1483,HPH,13.8
1484,HPH,13.8
1485,HPH,13.8
1486,HPH,13.8
1487,HPH,13.8
1488,HCH,10.1
1489,HCH,10.1
1490,HCH,10.1
1491,HCH,10.1
1492,HCH,10.1
1493,HCH,10.1
1494,HCH,10.1
1495,HCH,10.1
1496,HPH,13.8
1497,HPH,13.8
1498,HPH,13.8
1499,HPH,13.8
1500,HPH,13.8
1501,HPH,13.8
1502,HPH,13.8
1503,HPH,13.8
1504,HPH,13.8
1505,HPH,13.8
1506,HPH,13.8
1507,HPH,13.8
1508,HPH,13.8
1509,HPH,13.8
1510,HPH,13.8
1511,HPH,13.8
1512,HCH,10.1
1513,HCH,10.1
1514,HCH,10.1
1515,HCH,10.1
1516,HCH,10.1
1517,HCH,10.1
1518,HCH,10.1
1519,HCH,10.1
1520,HPH,13.8
1521,HPH,13.8
1522,HPH,13.8
1523,HPH,13.8
1524,HPH,13.8
1525,HPH,13.8
1526,HPH,13.8
1527,HPH,13.8
1528,HPH,13.8
1529,HPH,13.8
1530,HPH,13.8
1531,HPH,13.8
1532,HPH,13.8
1533,HPH,13.8
1534,HPH,13.8
1535,HPH,13.8
1536,HCH,10.1
1537,HCH,10.1
1538,HCH,10.1
1539,HCH,10.1
1540,HCH,10.1
1541,HCH,10.1
1542,HCH,10.1
1543,HCH,10.1
1544,HPH,13.8
1545,HPH,13.8
1546,HPH,13.8
1547,HPH,13.8
1548,HPH,13.8
1549,HPH,13.8
1550,HPH,13.8
1551,HPH,13.8
1552,HPH,13.8
1553,HPH,13.8
1554,HPH,13.8
1555,HPH,13.8
1556,HPH,13.8
1557,HPH,13.8
1558,HPH,13.8
1559,HPH,13.8
1560,HCH,10.1
1561,HCH,10.1
1562,HCH,10.1
1563,HCH,10.1
1564,HCH,10.1
1565,HCH,10.1
1566,HCH,10.1
1567,HCH,10.1
1568,HPH,13.8
1569,HPH,13.8
1570,HPH,13.8
1571,HPH,13.8
1572,HPH,13.8
1573,HPH,13.8
1574,HPH,13.8
1575,HPH,13.8
1576,HPH,13.8
1577,HPH,13.8
1578,HPH,13.8
1579,HPH,13.8
1580,HPH,13.8
1581,HPH,13.8
1582,HPH,13.8
1583,HPH,13.8
1584,HCH,10.1
1585,HCH,10.1
1586,HCH,10.1
1587,HCH,10.1
1588,HCH,10.1
1589,HCH,10.1
1590,HCH,10.1
1591,HCH,10.1
1592,HPH,13.8
1593,HPH,13.8
1594,HPH,13.8
1595,HPH,13.8
1596,HPH,13.8
1597,HPH,13.8
1598,HPH,13.8
1599,HPH,13.8
1600,HPH,13.8
1601,HPH,13.8
1602,HPH,13.8
1603,HPH,13.8
1604,HPH,13.8
1605,HPH,13.8
1606,HPH,13.8
1607,HPH,13.8
1608,HCH,10.1
1609,HCH,10.1
1610,HCH,10.1
1611,HCH,10.1
1612,HCH,10.1
1613,HCH,10.1
1614,HCH,10.1
1615,HCH,10.1
1616,HPH,13.8
1617,HPH,13.8
1618,HPH,13.8
1619,HPH,13.8
1620,HPH,13.8
1621,HPH,13.8
1622,HPH,13.8
1623,HPH,13.8
1624,HPH,13.8
1625,HPH,13.8
1626,HPH,13.8
1627,HPH,13.8
1628,HPH,13.8
1629,HPH,13.8
1630,HPH,13.8
1631,HPH,13.8
1632,HCH,10.1
1633,HCH,10.1
1634,HCH,10.1
1635,HCH,10.1
1636,HCH,10.1
1637,HCH,10.1
1638,HCH,10.1
1639,HCH,10.1
1640,HPH,13.8
1641,HPH,13.8
1642,HPH,13.8
1643,HPH,13.8
1644,HPH,13.8
1645,HPH,13.8
1646,HPH,13.8
1647,HPH,13.8
1648,HPH,13.8
1649,HPH,13.8
1650,HPH,13.8
1651,HPH,13.8
1652,HPH,13.8
1653,HPH,13.8
1654,HPH,13.8
1655,HPH,13.8
1656,HCH,10.1
1657,HCH,10.1
1658,HCH,10.1
1659,HCH,10.1
1660,HCH,10.1
1661,HCH,10.1
1662,HCH,10.1
1663,HCH,10.1
1664,HPH,13.8
1665,HPH,13.8
1666,HPH,13.8
1667,HPH,13.8
1668,HPH,13.8
1669,HPH,13.8
1670,HPH,13.8
1671,HPH,13.8
1672,HPH,13.8
1673,HPH,13.8
1674,HPH,13.8
1675,HPH,13.8
1676,HPH,13.8
1677,HPH,13.8
1678,HPH,13.8
1679,HPH,13.8
1680,HCH,10.1
1681,HCH,10.1
1682,HCH,10.1
1683,HCH,10.1
1684,HCH,10.1
1685,HCH,10.1
1686,HCH,10.1
1687,HCH,10.1
1688,HPH,13.8
1689,HPH,13.8
1690,HPH,13.8
1691,HPH,13.8
1692,HPH,13.8
1693,HPH,13.8
1694,HPH,13.8
1695,HPH,13.8
1696,HPH,13.8
1697,HPH,13.8
1698,HPH,13.8
1699,HPH,13.8
1700,HPH,13.8
1701,HPH,13.8
1702,HPH,13.8
1703,HPH,13.8
1704,HCH,10.1
1705,HCH,10.1
1706,HCH,10.1
1707,HCH,10.1
1708,HCH,10.1
1709,HCH,10.1
1710,HCH,10.1
1711,HCH,10.1
1712,HPH,13.8
1713,HPH,13.8
1714,HPH,13.8
1715,HPH,13.8
1716,HPH,13.8
1717,HPH,13.8
1718,HPH,13.8
1719,HPH,13.8
1720,HPH,13.8
1721,HPH,13.8
1722,HPH,13.8
1723,HPH,13.8
1724,HPH,13.8
1725,HPH,13.8
1726,HPH,13.8
1727,HPH,13.8
1728,HCH,10.1
1729,HCH,10.1
1730,HCH,10.1
1731,HCH,10.1
1732,HCH,10.1
1733,HCH,10.1
1734,HCH,10.1
1735,HCH,10.1
1736,HPH,13.8
1737,HPH,13.8
1738,HPH,13.8
1739,HPH,13.8
1740,HPH,13.8
1741,HPH,13.8
1742,HPH,13.8
1743,HPH,13.8
1744,HPH,13.8
1745,HPH,13.8
1746,HPH,13.8
1747,HPH,13.8
1748,HPH,13.8
1749,HPH,13.8
1750,HPH,13.8
1751,HPH,13.8
1752,HCH,10.1
1753,HCH,10.1
1754,HCH,10.1
1755,HCH,10.1
1756,HCH,10.1
1757,HCH,10.1
1758,HCH,10.1
1759,HCH,10.1
1760,HPH,13.8
1761,HPH,13.8
1762,HPH,13.8
1763,HPH,13.8
1764,HPH,13.8
1765,HPH,13.8
1766,HPH,13.8
1767,HPH,13.8
1768,HPH,13.8
1769,HPH,13.8
1770,HPH,13.8
1771,HPH,13.8
1772,HPH,13.8
1773,HPH,13.8
1774,HPH,13.8
1775,HPH,13.8
1776,HCH,10.1
1777,HCH,10.1
1778,HCH,10.1
1779,HCH,10.1
1780,HCH,10.1
1781,HCH,10.1
1782,HCH,10.1
1783,HCH,10.1
1784,HPH,13.8
1785,HPH,13.8
1786,HPH,13.8
1787,HPH,13.8
1788,HPH,13.8
1789,HPH,13.8
1790,HPH,13.8
1791,HPH,13.8
1792,HPH,13.8
1793,HPH,13.8
1794,HPH,13.8
1795,HPH,13.8
1796,HPH,13.8
1797,HPH,13.8
1798,HPH,13.8
1799,HPH,13.8
1800,HCH,10.1
1801,HCH,10.1
1802,HCH,10.1
1803,HCH,10.1
1804,HCH,10.1
1805,HCH,10.1
1806,HCH,10.1
1807,HCH,10.1
1808,HPH,13.8
1809,HPH,13.8
1810,HPH,13.8
1811,HPH,13.8
1812,HPH,13.8
1813,HPH,13.8
1814,HPH,13.8
1815,HPH,13.8
1816,HPH,13.8
1817,HPH,13.8
1818,HPH,13.8
1819,HPH,13.8
1820,HPH,13.8
1821,HPH,13.8
1822,HPH,13.8
1823,HPH,13.8
1824,HCH,10.1
1825,HCH,10.1
1826,HCH,10.1
1827,HCH,10.1
1828,HCH,10.1
1829,HCH,10.1
1830,HCH,10.1
1831,HCH,10.1
1832,HPH,13.8
1833,HPH,13.8
1834,HPH,13.8
1835,HPH,13.8
1836,HPH,13.8
1837,HPH,13.8
1838,HPH,13.8
1839,HPH,13.8
1840,HPH,13.8
1841,HPH,13.8
1842,HPH,13.8
1843,HPH,13.8
1844,HPH,13.8
1845,HPH,13.8
1846,HPH,13.8
1847,HPH,13.8
1848,HCH,10.1
1849,HCH,10.1
1850,HCH,10.1
1851,HCH,10.1
1852,HCH,10.1
1853,HCH,10.1
1854,HCH,10.1
1855,HCH,10.1
1856,HPH,13.8
1857,HPH,13.8
1858,HPH,13.8
1859,HPH,13.8
1860,HPH,13.8
1861,HPH,13.8
1862,HPH,13.8
1863,HPH,13.8
1864,HPH,13.8
1865,HPH,13.8
1866,HPH,13.8
1867,HPH,13.8
1868,HPH,13.8
1869,HPH,13.8
1870,HPH,13.8
1871,HPH,13.8
1872,HCH,10.1
1873,HCH,10.1
1874,HCH,10.1
1875,HCH,10.1
1876,HCH,10.1
1877,HCH,10.1
1878,HCH,10.1
1879,HCH,10.1
1880,HPH,13.8
1881,HPH,13.8
1882,HPH,13.8
1883,HPH,13.8
1884,HPH,13.8
1885,HPH,13.8
1886,HPH,13.8
1887,HPH,13.8
1888,HPH,13.8
1889,HPH,13.8
1890,HPH,13.8
1891,HPH,13.8
1892,HPH,13.8
1893,HPH,13.8
1894,HPH,13.8
1895,HPH,13.8
1896,HCH,10.1
1897,HCH,10.1
1898,HCH,10.1
1899,HCH,10.1
1900,HCH,10.1
1901,HCH,10.1
1902,HCH,10.1
1903,HCH,10.1
1904,HPH,13.8
1905,HPH,13.8
1906,HPH,13.8
1907,HPH,13.8
1908,HPH,13.8
1909,HPH,13.8
1910,HPH,13.8
1911,HPH,13.8
1912,HPH,13.8
1913,HPH,13.8
1914,HPH,13.8
1915,HPH,13.8
1916,HPH,13.8
1917,HPH,13.8
1918,HPH,13.8
1919,HPH,13.8
1920,HCH,10.1
1921,HCH,10.1
1922,HCH,10.1
1923,HCH,10.1
1924,HCH,10.1
1925,HCH,10.1
1926,HCH,10.1
1927,HCH,10.1
1928,HPH,13.8
1929,HPH,13.8
1930,HPH,13.8
1931,HPH,13.8
1932,HPH,13.8
1933,HPH,13.8
1934,HPH,13.8
1935,HPH,13.8
1936,HPH,13.8
1937,HPH,13.8
1938,HPH,13.8
1939,HPH,13.8
1940,HPH,13.8
1941,HPH,13.8
1942,HPH,13.8
1943,HPH,13.8
1944,HCH,10.1
1945,HCH,10.1
1946,HCH,10.1
1947,HCH,10.1
1948,HCH,10.1
1949,HCH,10.1
1950,HCH,10.1
1951,HCH,10.1
1952,HPH,13.8
1953,HPH,13.8
1954,HPH,13.8
1955,HPH,13.8
1956,HPH,13.8
1957,HPH,13.8
1958,HPH,13.8
1959,HPH,13.8
1960,HPH,13.8
1961,HPH,13.8
1962,HPH,13.8
1963,HPH,13.8
1964,HPH,13.8
1965,HPH,13.8
1966,HPH,13.8
1967,HPH,13.8
1968,HCH,10.1
1969,HCH,10.1
1970,HCH,10.1
1971,HCH,10.1
1972,HCH,10.1
1973,HCH,10.1
1974,HCH,10.1
1975,HCH,10.1
1976,HPH,13.8
1977,HPH,13.8
1978,HPH,13.8
1979,HPH,13.8
1980,HPH,13.8
1981,HPH,13.8
1982,HPH,13.8
1983,HPH,13.8
1984,HPH,13.8
1985,HPH,13.8
1986,HPH,13.8
1987,HPH,13.8
1988,HPH,13.8
1989,HPH,13.8
1990,HPH,13.8
1991,HPH,13.8
1992,HCH,10.1
1993,HCH,10.1
1994,HCH,10.1
1995,HCH,10.1
1996,HCH,10.1
1997,HCH,10.1
1998,HCH,10.1
1999,HCH,10.1
2000,HPH,13.8
2001,HPH,13.8
2002,HPH,13.8
2003,HPH,13.8
2004,HPH,13.8
2005,HPH,13.8
2006,HPH,13.8
2007,HPH,13.8
2008,HPH,13.8
2009,HPH,13.8
2010,HPH,13.8
2011,HPH,13.8
2012,HPH,13.8
2013,HPH,13.8
2014,HPH,13.8
2015,HPH,13.8
2016,HCH,10.1
2017,HCH,10.1
2018,HCH,10.1
2019,HCH,10.1
2020,HCH,10.1
2021,HCH,10.1
2022,HCH,10.1
2023,HCH,10.1
2024,HPH,13.8
2025,HPH,13.8
2026,HPH,13.8
2027,HPH,13.8
2028,HPH,13.8
2029,HPH,13.8
2030,HPH,13.8
2031,HPH,13.8
2032,HPH,13.8
2033,HPH,13.8
2034,HPH,13.8
2035,HPH,13.8
2036,HPH,13.8
2037,HPH,13.8
2038,HPH,13.8
2039,HPH,13.8
2040,HCH,10.1
2041,HCH,10.1
2042,HCH,10.1
2043,HCH,10.1
2044,HCH,10.1
2045,HCH,10.1
2046,HCH,10.1
2047,HCH,10.1
2048,HPH,13.8
2049,HPH,13.8
2050,HPH,13.8
2051,HPH,13.8
2052,HPH,13.8
2053,HPH,13.8
2054,HPH,13.8
2055,HPH,13.8
2056,HPH,13.8
2057,HPH,13.8
2058,HPH,13.8
2059,HPH,13.8
2060,HPH,13.8
2061,HPH,13.8
2062,HPH,13.8
2063,HPH,13.8
2064,HCH,10.1
2065,HCH,10.1
2066,HCH,10.1
2067,HCH,10.1
2068,HCH,10.1
2069,HCH,10.1
2070,HCH,10.1
2071,HCH,10.1
2072,HPH,13.8
2073,HPH,13.8
2074,HPH,13.8
2075,HPH,13.8
2076,HPH,13.8
2077,HPH,13.8
2078,HPH,13.8
2079,HPH,13.8
2080,HPH,13.8
2081,HPH,13.8
2082,HPH,13.8
2083,HPH,13.8
2084,HPH,13.8
2085,HPH,13.8
2086,HPH,13.8
2087,HPH,13.8
2088,HCH,10.1
2089,HCH,10.1
2090,HCH,10.1
2091,HCH,10.1
2092,HCH,10.1
2093,HCH,10.1
2094,HCH,10.1
2095,HCH,10.1
2096,HPH,13.8
2097,HPH,13.8
2098,HPH,13.8
2099,HPH,13.8
2100,HPH,13.8
2101,HPH,13.8
2102,HPH,13.8
2103,HPH,13.8
2104,HPH,13.8
2105,HPH,13.8
2106,HPH,13.8
2107,HPH,13.8
2108,HPH,13.8
2109,HPH,13.8
2110,HPH,13.8
2111,HPH,13.8
2112,HCH,10.1
2113,HCH,10.1
2114,HCH,10.1
2115,HCH,10.1
2116,HCH,10.1
2117,HCH,10.1
2118,HCH,10.1
2119,HCH,10.1
2120,HPH,13.8
2121,HPH,13.8
2122,HPH,13.8
2123,HPH,13.8
2124,HPH,13.8
2125,HPH,13.8
2126,HPH,13.8
2127,HPH,13.8
2128,HPH,13.8
2129,HPH,13.8
2130,HPH,13.8
2131,HPH,13.8
2132,HPH,13.8
2133,HPH,13.8
2134,HPH,13.8
2135,HPH,13.8
2136,HCH,10.1
2137,HCH,10.1
2138,HCH,10.1
2139,HCH,10.1
2140,HCH,10.1
2141,HCH,10.1
2142,HCH,10.1
2143,HCH,10.1
2144,HPH,13.8
2145,HPH,13.8
2146,HPH,13.8
2147,HPH,13.8
2148,HPH,13.8
2149,HPH,13.8
2150,HPH,13.8
2151,HPH,13.8
2152,HPH,13.8
2153,HPH,13.8
2154,HPH,13.8
2155,HPH,13.8
2156,HPH,13.8
2157,HPH,13.8
2158,HPH,13.8
2159,HPH,13.8
2160,HCH,10.1
2161,HPE,7
2162,HPE,7
2163,HPE,7
2164,HPE,7
2165,HPE,7
2166,HPE,7
2167,HPE,7
2168,HCE,5
2169,HCE,5
2170,HCE,5
2171,HCE,5
2172,HCE,5
2173,HCE,5
2174,HCE,5
2175,HCE,5
2176,HCE,5
2177,HCE,5
2178,HCE,5
2179,HCE,5
2180,HCE,5
2181,HCE,5
2182,HCE,5
2183,HCE,5
2184,HPE,7
2185,HPE,7
2186,HPE,7
2187,HPE,7
2188,HPE,7
2189,HPE,7
2190,HPE,7
2191,HPE,7
2192,HCE,5
2193,HCE,5
2194,HCE,5
2195,HCE,5
2196,HCE,5
2197,HCE,5
2198,HCE,5
2199,HCE,5
2200,HCE,5
2201,HCE,5
2202,HCE,5
2203,HCE,5
2204,HCE,5
2205,HCE,5
2206,HCE,5
2207,HCE,5
2208,HPE,7
2209,HPE,7
2210,HPE,7
2211,HPE,7
2212,HPE,7
2213,HPE,7
2214,HPE,7
2215,HPE,7
2216,HCE,5
2217,HCE,5
2218,HCE,5
2219,HCE,5
2220,HCE,5
2221,HCE,5
2222,HCE,5
2223,HCE,5
2224,HCE,5
2225,HCE,5
2226,HCE,5
2227,HCE,5
2228,HCE,5
2229,HCE,5
2230,HCE,5
2231,HCE,5
2232,HPE,7
2233,HPE,7
2234,HPE,7
2235,HPE,7
2236,HPE,7
2237,HPE,7
2238,HPE,7
2239,HPE,7
2240,HCE,5
2241,HCE,5
2242,HCE,5
2243,HCE,5
2244,HCE,5
2245,HCE,5
2246,HCE,5
2247,HCE,5
2248,HCE,5
2249,HCE,5
2250,HCE,5
2251,HCE,5
2252,HCE,5
2253,HCE,5
2254,HCE,5
2255,HCE,5
2256,HPE,7
2257,HPE,7
2258,HPE,7
2259,HPE,7
2260,HPE,7
2261,HPE,7
2262,HPE,7
2263,HPE,7
2264,HCE,5
2265,HCE,5
2266,HCE,5
2267,HCE,5
2268,HCE,5
2269,HCE,5
2270,HCE,5
2271,HCE,5
2272,HCE,5
2273,HCE,5
2274,HCE,5
2275,HCE,5
2276,HCE,5
2277,HCE,5
2278,HCE,5
2279,HCE,5
2280,HPE,7
2281,HPE,7
2282,HPE,7
2283,HPE,7
2284,HPE,7
2285,HPE,7
2286,HPE,7
2287,HPE,7
2288,HCE,5
2289,HCE,5
2290,HCE,5
2291,HCE,5
2292,HCE,5
2293,HCE,5
2294,HCE,5
2295,HCE,5
2296,HCE,5
2297,HCE,5
2298,HCE,5
2299,HCE,5
2300,HCE,5
2301,HCE,5
2302,HCE,5
2303,HCE,5
2304,HPE,7
2305,HPE,7
2306,HPE,7
2307,HPE,7
2308,HPE,7
2309,HPE,7
2310,HPE,7
2311,HPE,7
2312,HCE,5
2313,HCE,5
2314,HCE,5
2315,HCE,5
2316,HCE,5
2317,HCE,5
2318,HCE,5
2319,HCE,5
2320,HCE,5
2321,HCE,5
2322,HCE,5
2323,HCE,5
2324,HCE,5
2325,HCE,5
2326,HCE,5
2327,HCE,5
2328,HPE,7
2329,HPE,7
2330,HPE,7
2331,HPE,7
2332,HPE,7
2333,HPE,7
2334,HPE,7
2335,HPE,7
2336,HCE,5
2337,HCE,5
2338,HCE,5
2339,HCE,5
2340,HCE,5
2341,HCE,5
2342,HCE,5
2343,HCE,5
2344,HCE,5
2345,HCE,5
2346,HCE,5
2347,HCE,5
2348,HCE,5
2349,HCE,5
2350,HCE,5
2351,HCE,5
2352,HPE,7
2353,HPE,7
2354,HPE,7
2355,HPE,7
2356,HPE,7
2357,HPE,7
2358,HPE,7
2359,HPE,7
2360,HCE,5
2361,HCE,5
2362,HCE,5
2363,HCE,5
2364,HCE,5
2365,HCE,5
2366,HCE,5
2367,HCE,5
2368,HCE,5
2369,HCE,5
2370,HCE,5
2371,HCE,5
2372,HCE,5
2373,HCE,5
2374,HCE,5
2375,HCE,5
2376,HPE,7
2377,HPE,7
2378,HPE,7
2379,HPE,7
2380,HPE,7
2381,HPE,7
2382,HPE,7
2383,HPE,7
2384,HCE,5
2385,HCE,5
2386,HCE,5
2387,HCE,5
2388,HCE,5
2389,HCE,5
2390,HCE,5
2391,HCE,5
2392,HCE,5
2393,HCE,5
2394,HCE,5
2395,HCE,5
2396,HCE,5
2397,HCE,5
2398,HCE,5
2399,HCE,5
2400,HPE,7
2401,HPE,7
2402,HPE,7
2403,HPE,7
2404,HPE,7
2405,HPE,7
2406,HPE,7
2407,HPE,7
2408,HCE,5
2409,HCE,5
2410,HCE,5
2411,HCE,5
2412,HCE,5
2413,HCE,5
2414,HCE,5
2415,HCE,5
2416,HCE,5
2417,HCE,5
2418,HCE,5
2419,HCE,5
2420,HCE,5
2421,HCE,5
2422,HCE,5
2423,HCE,5
2424,HPE,7
2425,HPE,7
2426,HPE,7
2427,HPE,7
2428,HPE,7
2429,HPE,7
2430,HPE,7
2431,HPE,7
2432,HCE,5
2433,HCE,5
2434,HCE,5
2435,HCE,5
2436,HCE,5
2437,HCE,5
2438,HCE,5
2439,HCE,5
2440,HCE,5
2441,HCE,5
2442,HCE,5
2443,HCE,5
2444,HCE,5
2445,HCE,5
2446,HCE,5
2447,HCE,5
2448,HPE,7
2449,HPE,7
2450,HPE,7
2451,HPE,7
2452,HPE,7
2453,HPE,7
2454,HPE,7
2455,HPE,7
2456,HCE,5
2457,HCE,5
2458,HCE,5
2459,HCE,5
2460,HCE,5
2461,HCE,5
2462,HCE,5
2463,HCE,5
2464,HCE,5
2465,HCE,5
2466,HCE,5
2467,HCE,5
2468,HCE,5
2469,HCE,5
2470,HCE,5
2471,HCE,5
2472,HPE,7
2473,HPE,7
2474,HPE,7
2475,HPE,7
2476,HPE,7
2477,HPE,7
2478,HPE,7
2479,HPE,7
2480,HCE,5
2481,HCE,5
2482,HCE,5
2483,HCE,5
2484,HCE,5
2485,HCE,5
2486,HCE,5
2487,HCE,5
2488,HCE,5
2489,HCE,5
2490,HCE,5
2491,HCE,5
2492,HCE,5
2493,HCE,5
2494,HCE,5
2495,HCE,5
2496,HPE,7
2497,HPE,7
2498,HPE,7
2499,HPE,7
2500,HPE,7
2501,HPE,7
2502,HPE,7
2503,HPE,7
2504,HCE,5
2505,HCE,5
2506,HCE,5
2507,HCE,5
2508,HCE,5
2509,HCE,5
2510,HCE,5
2511,HCE,5
2512,HCE,5
2513,HCE,5
2514,HCE,5
2515,HCE,5
2516,HCE,5
2517,HCE,5
2518,HCE,5
2519,HCE,5
2520,HPE,7
2521,HPE,7
2522,HPE,7
2523,HPE,7
2524,HPE,7
2525,HPE,7
2526,HPE,7
2527,HPE,7
2528,HCE,5
2529,HCE,5
2530,HCE,5
2531,HCE,5
2532,HCE,5
2533,HCE,5
2534,HCE,5
2535,HCE,5
2536,HCE,5
2537,HCE,5
2538,HCE,5
2539,HCE,5
2540,HCE,5
2541,HCE,5
2542,HCE,5
2543,HCE,5
2544,HPE,7
2545,HPE,7
2546,HPE,7
2547,HPE,7
2548,HPE,7
2549,HPE,7
2550,HPE,7
2551,HPE,7
2552,HCE,5
2553,HCE,5
2554,HCE,5
2555,HCE,5
2556,HCE,5
2557,HCE,5
2558,HCE,5
2559,HCE,5
2560,HCE,5
2561,HCE,5
2562,HCE,5
2563,HCE,5
2564,HCE,5
2565,HCE,5
2566,HCE,5
2567,HCE,5
2568,HPE,7
2569,HPE,7
2570,HPE,7
2571,HPE,7
2572,HPE,7
2573,HPE,7
2574,HPE,7
2575,HPE,7
2576,HCE,5
2577,HCE,5
2578,HCE,5
2579,HCE,5
2580,HCE,5
2581,HCE,5
2582,HCE,5
2583,HCE,5
2584,HCE,5
2585,HCE,5
2586,HCE,5
2587,HCE,5
2588,HCE,5
2589,HCE,5
2590,HCE,5
2591,HCE,5
2592,HPE,7
2593,HPE,7
2594,HPE,7
2595,HPE,7
2596,HPE,7
2597,HPE,7
2598,HPE,7
2599,HPE,7
2600,HCE,5
2601,HCE,5
2602,HCE,5
2603,HCE,5
2604,HCE,5
2605,HCE,5
2606,HCE,5
2607,HCE,5
2608,HCE,5
2609,HCE,5
2610,HCE,5
2611,HCE,5
2612,HCE,5
2613,HCE,5
2614,HCE,5
2615,HCE,5
2616,HPE,7
2617,HPE,7
2618,HPE,7
2619,HPE,7
2620,HPE,7
2621,HPE,7
2622,HPE,7
2623,HPE,7
2624,HCE,5
2625,HCE,5
2626,HCE,5
2627,HCE,5
2628,HCE,5
2629,HCE,5
2630,HCE,5
2631,HCE,5
2632,HCE,5
2633,HCE,5
2634,HCE,5
2635,HCE,5
2636,HCE,5
2637,HCE,5
2638,HCE,5
2639,HCE,5
2640,HPE,7
2641,HPE,7
2642,HPE,7
2643,HPE,7
2644,HPE,7
2645,HPE,7
2646,HPE,7
2647,HPE,7
2648,HCE,5
2649,HCE,5
2650,HCE,5
2651,HCE,5
2652,HCE,5
2653,HCE,5
2654,HCE,5
2655,HCE,5
2656,HCE,5
2657,HCE,5
2658,HCE,5
2659,HCE,5
2660,HCE,5
2661,HCE,5
2662,HCE,5
2663,HCE,5
2664,HPE,7
2665,HPE,7
2666,HPE,7
2667,HPE,7
2668,HPE,7
2669,HPE,7
2670,HPE,7
2671,HPE,7
2672,HCE,5
2673,HCE,5
2674,HCE,5
2675,HCE,5
2676,HCE,5
2677,HCE,5
2678,HCE,5
2679,HCE,5
2680,HCE,5
2681,HCE,5
2682,HCE,5
2683,HCE,5
2684,HCE,5
2685,HCE,5
2686,HCE,5
2687,HCE,5
2688,HPE,7
2689,HPE,7
2690,HPE,7
2691,HPE,7
2692,HPE,7
2693,HPE,7
2694,HPE,7
2695,HPE,7
2696,HCE,5
2697,HCE,5
2698,HCE,5
2699,HCE,5
2700,HCE,5
2701,HCE,5
2702,HCE,5
2703,HCE,5
2704,HCE,5
2705,HCE,5
2706,HCE,5
2707,HCE,5
2708,HCE,5
2709,HCE,5
2710,HCE,5
2711,HCE,5
2712,HPE,7
2713,HPE,7
2714,HPE,7
2715,HPE,7
2716,HPE,7
2717,HPE,7
2718,HPE,7
2719,HPE,7
2720,HCE,5
2721,HCE,5
2722,HCE,5
2723,HCE,5
2724,HCE,5
2725,HCE,5
2726,HCE,5
2727,HCE,5
2728,HCE,5
2729,HCE,5
2730,HCE,5
2731,HCE,5
2732,HCE,5
2733,HCE,5
2734,HCE,5
2735,HCE,5
2736,HPE,7
2737,HPE,7
2738,HPE,7
2739,HPE,7
2740,HPE,7
2741,HPE,7
2742,HPE,7
2743,HPE,7
2744,HCE,5
2745,HCE,5
2746,HCE,5
2747,HCE,5
2748,HCE,5
2749,HCE,5
2750,HCE,5
2751,HCE,5
2752,HCE,5
2753,HCE,5
2754,HCE,5
2755,HCE,5
2756,HCE,5
2757,HCE,5
2758,HCE,5
2759,HCE,5
2760,HPE,7
2761,HPE,7
2762,HPE,7
2763,HPE,7
2764,HPE,7
2765,HPE,7
2766,HPE,7
2767,HPE,7
2768,HCE,5
2769,HCE,5
2770,HCE,5
2771,HCE,5
2772,HCE,5
2773,HCE,5
2774,HCE,5
2775,HCE,5
2776,HCE,5
2777,HCE,5
2778,HCE,5
2779,HCE,5
2780,HCE,5
2781,HCE,5
2782,HCE,5
2783,HCE,5
2784,HPE,7
2785,HPE,7
2786,HPE,7
2787,HPE,7
